timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
2023/03/08 20:04:33.722,305,openStartPage_/,200,OK,Thread Group 1-2,text,true,,3224,696,5,5,https://challenge.flood.io/,305,0,0
2023/03/08 20:04:33.747,285,STEPDONE_/done,200,OK,Thread Group 1-3,text,true,,1960,1548,5,5,https://challenge.flood.io/done,285,0,0
2023/03/08 20:04:33.720,311,STEP5_/start,302,Found,Thread Group 1-5,text,true,,1131,2267,5,5,https://challenge.flood.io/start,311,0,0
2023/03/08 20:04:33.942,235,STEP2_/start,302,Found,Thread Group 1-1,text,true,,1131,1826,5,5,https://challenge.flood.io/start,235,0,0
2023/03/08 20:04:34.019,236,STEPDONE_/start,302,Found,Thread Group 1-4,text,true,,1131,1965,5,5,https://challenge.flood.io/start,236,0,0
2023/03/08 20:04:34.039,235,STEP2_/start,302,Found,Thread Group 1-2,text,true,,1131,1822,5,5,https://challenge.flood.io/start,235,0,0
2023/03/08 20:04:34.040,241,STEP5_/step/5,200,OK,Thread Group 1-5,text,true,,2155,1537,5,5,https://challenge.flood.io/step/5,241,0,0
2023/03/08 20:04:35.495,254,openStartPage_/,200,OK,Thread Group 1-3,text,true,,3223,696,5,5,https://challenge.flood.io/,254,0,0
2023/03/08 20:04:35.630,251,STEP2_/step/2,200,OK,Thread Group 1-2,text,true,,2418,1451,5,5,https://challenge.flood.io/step/2,250,0,0
2023/03/08 20:04:35.634,253,STEP2_/step/2,200,OK,Thread Group 1-1,text,true,,2423,1451,5,5,https://challenge.flood.io/step/2,252,0,0
2023/03/08 20:04:35.705,236,STEPDONE_/done,200,OK,Thread Group 1-4,text,true,,1960,1548,5,5,https://challenge.flood.io/done,236,0,0
2023/03/08 20:04:35.723,239,STEP5_/code,200,OK,Thread Group 1-5,text,true,,1079,1367,5,5,https://challenge.flood.io/code,239,0,0
