timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
2023/03/08 15:35:33.112,272,STEP5 /step/5,200,OK,Thread Group 1-1,text,true,,2159,1485,5,5,https://challenge.flood.io/step/5,272,0,0
2023/03/08 15:35:33.119,265,STEP2 /start,302,Found,Thread Group 1-5,text,true,,1131,1822,5,5,https://challenge.flood.io/start,265,0,0
2023/03/08 15:35:33.796,301,STEP4 /step/4,200,OK,Thread Group 1-2,text,true,,2054,1485,5,5,https://challenge.flood.io/step/4,300,0,0
2023/03/08 15:35:34.104,404,STEP5 /start,302,Found,Thread Group 1-2,text,true,,1131,2213,5,5,https://challenge.flood.io/start,404,0,0
2023/03/08 15:35:34.474,351,STEP4 /step/4,200,OK,Thread Group 1-3,text,true,,2053,1485,5,5,https://challenge.flood.io/step/4,351,0,0
2023/03/08 15:35:34.513,391,STEP5 /step/5,200,OK,Thread Group 1-2,text,true,,2158,1485,5,5,https://challenge.flood.io/step/5,390,0,0
2023/03/08 15:35:34.467,437,STEP3 /step/3,200,OK,Thread Group 1-4,text,true,,3025,1457,5,5,https://challenge.flood.io/step/3,436,0,0
2023/03/08 15:35:34.745,254,STEP5 /code,200,OK,Thread Group 1-1,text,true,,1079,1302,5,5,https://challenge.flood.io/code,254,0,0
2023/03/08 15:35:34.938,363,STEP4 /start,302,Found,Thread Group 1-4,text,true,,1131,2038,5,5,https://challenge.flood.io/start,363,0,0
2023/03/08 15:35:34.830,467,STEP5 /start,302,Found,Thread Group 1-3,text,true,,1131,2213,5,5,https://challenge.flood.io/start,467,0,0
2023/03/08 15:35:35.003,298,STEPDONE /start,302,Found,Thread Group 1-1,text,true,,1131,1900,5,5,https://challenge.flood.io/start,298,0,0
2023/03/08 15:35:34.745,568,STEP2 /step/2,200,OK,Thread Group 1-5,text,true,,2426,1451,5,5,https://challenge.flood.io/step/2,567,0,0
2023/03/08 15:35:35.305,251,STEP5 /step/5,200,OK,Thread Group 1-3,text,true,,2158,1485,5,5,https://challenge.flood.io/step/5,247,0,0
2023/03/08 15:35:35.315,246,STEP3 /start,302,Found,Thread Group 1-5,text,true,,1131,1851,5,5,https://challenge.flood.io/start,244,0,0
2023/03/08 15:35:36.271,285,STEP5 /code,200,OK,Thread Group 1-2,text,true,,1079,1302,5,5,https://challenge.flood.io/code,285,0,0
2023/03/08 15:35:36.567,257,STEPDONE /start,302,Found,Thread Group 1-2,text,true,,1131,1900,5,5,https://challenge.flood.io/start,257,0,0
2023/03/08 15:35:36.661,276,STEPDONE /done,200,OK,Thread Group 1-1,text,true,,1960,1483,5,5,https://challenge.flood.io/done,276,0,0
2023/03/08 15:35:36.657,280,STEP4 /step/4,200,OK,Thread Group 1-4,text,true,,2053,1485,5,5,https://challenge.flood.io/step/4,280,0,0
2023/03/08 15:35:36.929,344,STEP5 /code,200,OK,Thread Group 1-3,text,true,,1079,1302,5,5,https://challenge.flood.io/code,344,0,0
2023/03/08 15:35:36.939,334,STEP5 /start,302,Found,Thread Group 1-4,text,true,,1131,2215,5,5,https://challenge.flood.io/start,334,0,0
2023/03/08 15:35:36.929,345,STEP3 /step/3,200,OK,Thread Group 1-5,text,true,,3019,1457,5,5,https://challenge.flood.io/step/3,345,0,0
2023/03/08 15:35:37.279,250,STEPDONE /start,302,Found,Thread Group 1-3,text,true,,1131,1900,5,5,https://challenge.flood.io/start,250,0,0
2023/03/08 15:35:37.279,250,STEP5 /step/5,200,OK,Thread Group 1-4,text,true,,2157,1485,5,5,https://challenge.flood.io/step/5,250,0,0
2023/03/08 15:35:37.296,253,OpenStartPage /,200,OK,Thread Group 1-1,text,true,,3220,696,5,5,https://challenge.flood.io/,252,0,0
2023/03/08 15:35:37.328,240,STEP4 /start,302,Found,Thread Group 1-5,text,true,,1131,2034,5,5,https://challenge.flood.io/start,240,0,0
2023/03/08 15:35:37.552,448,STEP2 /start,302,Found,Thread Group 1-1,text,true,,1131,1828,5,5,https://challenge.flood.io/start,448,0,0
2023/03/08 15:35:38.182,320,STEPDONE /done,200,OK,Thread Group 1-2,text,true,,1960,1483,5,5,https://challenge.flood.io/done,319,0,0
2023/03/08 15:35:38.895,243,STEPDONE /done,200,OK,Thread Group 1-3,text,true,,1960,1483,5,5,https://challenge.flood.io/done,242,0,0
2023/03/08 15:35:38.895,240,STEP5 /code,200,OK,Thread Group 1-4,text,true,,1079,1302,5,5,https://challenge.flood.io/code,239,0,0
2023/03/08 15:35:38.864,271,OpenStartPage /,200,OK,Thread Group 1-2,text,true,,3221,696,5,5,https://challenge.flood.io/,271,0,0
2023/03/08 15:35:38.928,237,STEP4 /step/4,200,OK,Thread Group 1-5,text,true,,2041,1485,5,5,https://challenge.flood.io/step/4,237,0,0
2023/03/08 15:35:39.141,246,STEPDONE /start,302,Found,Thread Group 1-4,text,true,,1131,1902,5,5,https://challenge.flood.io/start,246,0,0
2023/03/08 15:35:39.157,285,STEP2 /start,302,Found,Thread Group 1-2,text,true,,1131,1826,5,5,https://challenge.flood.io/start,285,0,0
2023/03/08 15:35:39.168,281,STEP5 /start,302,Found,Thread Group 1-5,text,true,,1131,2211,5,5,https://challenge.flood.io/start,281,0,0
2023/03/08 15:35:39.375,241,STEP2 /step/2,200,OK,Thread Group 1-1,text,true,,2417,1451,5,5,https://challenge.flood.io/step/2,241,0,0
2023/03/08 15:35:39.453,274,STEP5 /step/5,200,OK,Thread Group 1-5,text,true,,2157,1485,5,5,https://challenge.flood.io/step/5,273,0,0
2023/03/08 15:35:39.497,241,OpenStartPage /,200,OK,Thread Group 1-3,text,true,,3224,696,5,5,https://challenge.flood.io/,241,0,0
2023/03/08 15:35:39.619,234,STEP3 /start,302,Found,Thread Group 1-1,text,true,,1131,1857,5,5,https://challenge.flood.io/start,234,0,0
2023/03/08 15:35:39.741,237,STEP2 /start,302,Found,Thread Group 1-3,text,true,,1131,1824,5,5,https://challenge.flood.io/start,237,0,0
2023/03/08 15:35:40.748,242,STEPDONE /done,200,OK,Thread Group 1-4,text,true,,1960,1483,5,5,https://challenge.flood.io/done,242,0,0
2023/03/08 15:35:40.806,237,STEP2 /step/2,200,OK,Thread Group 1-2,text,true,,2419,1451,5,5,https://challenge.flood.io/step/2,237,0,0
2023/03/08 15:35:41.049,241,STEP3 /start,302,Found,Thread Group 1-2,text,true,,1131,1855,5,5,https://challenge.flood.io/start,240,0,0
2023/03/08 15:35:41.086,236,STEP5 /code,200,OK,Thread Group 1-5,text,true,,1079,1302,5,5,https://challenge.flood.io/code,236,0,0
2023/03/08 15:35:41.214,275,STEP3 /step/3,200,OK,Thread Group 1-1,text,true,,3026,1457,5,5,https://challenge.flood.io/step/3,275,0,0
2023/03/08 15:35:41.324,242,STEPDONE /start,302,Found,Thread Group 1-5,text,true,,1131,1898,5,5,https://challenge.flood.io/start,241,0,0
2023/03/08 15:35:41.347,243,OpenStartPage /,200,OK,Thread Group 1-4,text,true,,3224,696,5,5,https://challenge.flood.io/,243,0,0
2023/03/08 15:35:41.344,257,STEP2 /step/2,200,OK,Thread Group 1-3,text,true,,2423,1451,5,5,https://challenge.flood.io/step/2,257,0,0
2023/03/08 15:35:41.550,277,STEP4 /start,302,Found,Thread Group 1-1,text,true,,1131,2040,5,5,https://challenge.flood.io/start,277,0,0
2023/03/08 15:35:41.592,234,STEP2 /start,302,Found,Thread Group 1-4,text,true,,1131,1824,5,5,https://challenge.flood.io/start,234,0,0
2023/03/08 15:35:41.603,269,STEP3 /start,302,Found,Thread Group 1-3,text,true,,1131,1853,5,5,https://challenge.flood.io/start,269,0,0
2023/03/08 15:35:42.650,336,STEP3 /step/3,200,OK,Thread Group 1-2,text,true,,3029,1457,5,5,https://challenge.flood.io/step/3,335,0,0
2023/03/08 15:35:42.928,254,STEPDONE /done,200,OK,Thread Group 1-5,text,true,,1960,1483,5,5,https://challenge.flood.io/done,254,0,0
2023/03/08 15:35:43.026,248,STEP4 /start,302,Found,Thread Group 1-2,text,true,,1131,2038,5,5,https://challenge.flood.io/start,248,0,0
2023/03/08 15:35:43.211,285,STEP2 /step/2,200,OK,Thread Group 1-4,text,true,,2419,1451,5,5,https://challenge.flood.io/step/2,282,0,0
2023/03/08 15:35:43.211,285,STEP4 /step/4,200,OK,Thread Group 1-1,text,true,,2044,1485,5,5,https://challenge.flood.io/step/4,282,0,0
2023/03/08 15:35:43.237,285,STEP3 /step/3,200,OK,Thread Group 1-3,text,true,,3014,1457,5,5,https://challenge.flood.io/step/3,285,0,0
2023/03/08 15:35:43.519,264,STEP3 /start,302,Found,Thread Group 1-4,text,true,,1131,1853,5,5,https://challenge.flood.io/start,263,0,0
2023/03/08 15:35:43.520,263,STEP5 /start,302,Found,Thread Group 1-1,text,true,,1131,2217,5,5,https://challenge.flood.io/start,262,0,0
2023/03/08 15:35:43.554,250,OpenStartPage /,200,OK,Thread Group 1-5,text,true,,3220,696,5,5,https://challenge.flood.io/,246,0,0
2023/03/08 15:35:43.573,234,STEP4 /start,302,Found,Thread Group 1-3,text,true,,1131,2036,5,5,https://challenge.flood.io/start,234,0,0
2023/03/08 15:35:43.805,334,STEP2 /start,302,Found,Thread Group 1-5,text,true,,1131,1822,5,5,https://challenge.flood.io/start,334,0,0
2023/03/08 15:35:43.805,340,STEP5 /step/5,200,OK,Thread Group 1-1,text,true,,2157,1485,5,5,https://challenge.flood.io/step/5,340,0,0
2023/03/08 15:35:44.647,306,STEP4 /step/4,200,OK,Thread Group 1-2,text,true,,2052,1485,5,5,https://challenge.flood.io/step/4,306,0,0
2023/03/08 15:35:44.958,235,STEP5 /start,302,Found,Thread Group 1-2,text,true,,1131,2215,5,5,https://challenge.flood.io/start,235,0,0
2023/03/08 15:35:45.165,254,STEP4 /step/4,200,OK,Thread Group 1-3,text,true,,2057,1485,5,5,https://challenge.flood.io/step/4,254,0,0
2023/03/08 15:35:45.196,237,STEP5 /step/5,200,OK,Thread Group 1-2,text,true,,2155,1485,5,5,https://challenge.flood.io/step/5,237,0,0
2023/03/08 15:35:45.153,270,STEP3 /step/3,200,OK,Thread Group 1-4,text,true,,3033,1457,5,5,https://challenge.flood.io/step/3,270,0,0
2023/03/08 15:35:45.420,341,STEP5 /start,302,Found,Thread Group 1-3,text,true,,1131,2213,5,5,https://challenge.flood.io/start,341,0,0
2023/03/08 15:35:45.446,352,STEP4 /start,302,Found,Thread Group 1-4,text,true,,1131,2036,5,5,https://challenge.flood.io/start,352,0,0
2023/03/08 15:35:45.501,307,STEP5 /code,200,OK,Thread Group 1-1,text,true,,1079,1302,5,5,https://challenge.flood.io/code,307,0,0
2023/03/08 15:35:45.498,324,STEP2 /step/2,200,OK,Thread Group 1-5,text,true,,2421,1451,5,5,https://challenge.flood.io/step/2,323,0,0
2023/03/08 15:35:45.772,264,STEP5 /step/5,200,OK,Thread Group 1-3,text,true,,2158,1485,5,5,https://challenge.flood.io/step/5,264,0,0
2023/03/08 15:35:45.811,262,STEPDONE /start,302,Found,Thread Group 1-1,text,true,,1131,1904,5,5,https://challenge.flood.io/start,261,0,0
2023/03/08 15:35:45.823,251,STEP3 /start,302,Found,Thread Group 1-5,text,true,,1131,1851,5,5,https://challenge.flood.io/start,251,0,0
2023/03/08 15:35:46.795,343,STEP5 /code,200,OK,Thread Group 1-2,text,true,,1079,1302,5,5,https://challenge.flood.io/code,343,0,0
2023/03/08 15:35:47.143,264,STEPDONE /start,302,Found,Thread Group 1-2,text,true,,1131,1902,5,5,https://challenge.flood.io/start,264,0,0
2023/03/08 15:35:47.167,249,STEP4 /step/4,200,OK,Thread Group 1-4,text,true,,2058,1485,5,5,https://challenge.flood.io/step/4,249,0,0
2023/03/08 15:35:47.395,236,STEP5 /code,200,OK,Thread Group 1-3,text,true,,1079,1302,5,5,https://challenge.flood.io/code,236,0,0
2023/03/08 15:35:47.418,236,STEP5 /start,302,Found,Thread Group 1-4,text,true,,1131,2213,5,5,https://challenge.flood.io/start,236,0,0
2023/03/08 15:35:47.429,239,STEPDONE /done,200,OK,Thread Group 1-1,text,true,,1960,1483,5,5,https://challenge.flood.io/done,238,0,0
2023/03/08 15:35:47.442,246,STEP3 /step/3,200,OK,Thread Group 1-5,text,true,,3058,1457,5,5,https://challenge.flood.io/step/3,246,0,0
2023/03/08 15:35:47.634,250,STEPDONE /start,302,Found,Thread Group 1-3,text,true,,1131,1900,5,5,https://challenge.flood.io/start,250,0,0
2023/03/08 15:35:47.663,242,STEP5 /step/5,200,OK,Thread Group 1-4,text,true,,2159,1485,5,5,https://challenge.flood.io/step/5,241,0,0
2023/03/08 15:35:47.718,244,STEP4 /start,302,Found,Thread Group 1-5,text,true,,1131,2034,5,5,https://challenge.flood.io/start,244,0,0
2023/03/08 15:35:48.028,317,OpenStartPage /,200,OK,Thread Group 1-1,text,true,,3224,696,5,5,https://challenge.flood.io/,317,0,0
2023/03/08 15:35:48.351,391,STEP2 /start,302,Found,Thread Group 1-1,text,true,,1131,1826,5,5,https://challenge.flood.io/start,391,0,0
2023/03/08 15:35:48.765,233,STEPDONE /done,200,OK,Thread Group 1-2,text,true,,1960,1483,5,5,https://challenge.flood.io/done,233,0,0
2023/03/08 15:35:49.242,243,STEPDONE /done,200,OK,Thread Group 1-3,text,true,,1960,1483,5,5,https://challenge.flood.io/done,243,0,0
2023/03/08 15:35:49.259,245,STEP5 /code,200,OK,Thread Group 1-4,text,true,,1079,1302,5,5,https://challenge.flood.io/code,245,0,0
2023/03/08 15:35:49.320,267,STEP4 /step/4,200,OK,Thread Group 1-5,text,true,,2048,1485,5,5,https://challenge.flood.io/step/4,267,0,0
2023/03/08 15:35:49.362,253,OpenStartPage /,200,OK,Thread Group 1-2,text,true,,3200,696,5,5,https://challenge.flood.io/,252,0,0
2023/03/08 15:35:49.506,239,STEPDONE /start,302,Found,Thread Group 1-4,text,true,,1131,1900,5,5,https://challenge.flood.io/start,239,0,0
2023/03/08 15:35:49.590,277,STEP5 /start,302,Found,Thread Group 1-5,text,true,,1131,2211,5,5,https://challenge.flood.io/start,277,0,0
2023/03/08 15:35:49.619,248,STEP2 /start,302,Found,Thread Group 1-2,text,true,,1131,1804,5,5,https://challenge.flood.io/start,248,0,0
2023/03/08 15:35:49.852,240,OpenStartPage /,200,OK,Thread Group 1-3,text,true,,3218,696,5,5,https://challenge.flood.io/,239,0,0
2023/03/08 15:35:49.874,246,STEP5 /step/5,200,OK,Thread Group 1-5,text,true,,2158,1485,5,5,https://challenge.flood.io/step/5,246,0,0
2023/03/08 15:35:50.097,237,STEP2 /start,302,Found,Thread Group 1-3,text,true,,1131,1826,5,5,https://challenge.flood.io/start,237,0,0
2023/03/08 15:35:50.108,241,STEP2 /step/2,200,OK,Thread Group 1-1,text,true,,2420,1451,5,5,https://challenge.flood.io/step/2,240,0,0
2023/03/08 15:35:50.350,343,STEP3 /start,302,Found,Thread Group 1-1,text,true,,1131,1855,5,5,https://challenge.flood.io/start,342,0,0
2023/03/08 15:35:51.104,276,STEPDONE /done,200,OK,Thread Group 1-4,text,true,,1960,1483,5,5,https://challenge.flood.io/done,276,0,0
2023/03/08 15:35:51.230,243,STEP2 /step/2,200,OK,Thread Group 1-2,text,true,,2419,1431,5,5,https://challenge.flood.io/step/2,243,0,0
2023/03/08 15:35:51.475,258,STEP3 /start,302,Found,Thread Group 1-2,text,true,,1131,1833,5,5,https://challenge.flood.io/start,258,0,0
2023/03/08 15:35:51.477,260,STEP5 /code,200,OK,Thread Group 1-5,text,true,,1079,1302,5,5,https://challenge.flood.io/code,260,0,0
2023/03/08 15:35:51.700,290,STEP2 /step/2,200,OK,Thread Group 1-3,text,true,,2421,1451,4,4,https://challenge.flood.io/step/2,290,0,0
2023/03/08 15:35:51.736,254,OpenStartPage /,200,OK,Thread Group 1-4,text,true,,3226,696,4,4,https://challenge.flood.io/,254,0,0
2023/03/08 15:35:51.743,252,STEPDONE /start,302,Found,Thread Group 1-5,text,true,,1131,1898,4,4,https://challenge.flood.io/start,252,0,0
2023/03/08 15:35:51.992,274,STEP3 /start,302,Found,Thread Group 1-3,text,true,,1131,1855,3,3,https://challenge.flood.io/start,274,0,0
2023/03/08 15:35:51.992,274,STEP2 /start,302,Found,Thread Group 1-4,text,true,,1131,1822,3,3,https://challenge.flood.io/start,273,0,0
2023/03/08 15:35:52.051,251,STEP3 /step/3,200,OK,Thread Group 1-1,text,true,,3018,1457,1,1,https://challenge.flood.io/step/3,250,0,0
